titulo,tematica,categoria,fecha,publico,"foto",lugar,localidad,idProvincia,provincia,calle,link
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,20/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,19/03/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,23/11/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,01/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,15/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,11/10/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,21/12/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,18/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,29/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,11/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,25/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,09/05/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,23/05/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,06/06/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,26/10/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,09/11/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,14/03/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura Rayo de luna,Club de lectura,Libros y Lectura,27/03/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/281/166/Logos%20Club%20Lectura%202019.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199905354/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,06/10/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,24/11/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,19/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,27/03/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,12/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,26/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,10/05/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,24/05/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,07/06/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,27/10/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,15/12/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,01/03/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,10/11/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,02/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,16/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Viernes,Club de lectura,Libros y Lectura,15/03/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion
Club de lectura de los Miércoles,Club de lectura,Libros y Lectura,18/10/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/742/373/BSO%20IMG%20EV%20Club%20Miercoles.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285201471295/Comunicacion
Club de lectura de los Miércoles,Club de lectura,Libros y Lectura,10/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/742/373/BSO%20IMG%20EV%20Club%20Miercoles.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285201471295/Comunicacion
Club de lectura de los Miércoles,Club de lectura,Libros y Lectura,21/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/742/373/BSO%20IMG%20EV%20Club%20Miercoles.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285201471295/Comunicacion
Club de lectura de los Miércoles,Club de lectura,Libros y Lectura,06/03/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/742/373/BSO%20IMG%20EV%20Club%20Miercoles.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285201471295/Comunicacion
Club de lectura de los Miércoles,Club de lectura,Libros y Lectura,17/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/742/373/BSO%20IMG%20EV%20Club%20Miercoles.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285201471295/Comunicacion
Club de lectura de los Miércoles,Club de lectura,Libros y Lectura,30/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/742/373/BSO%20IMG%20EV%20Club%20Miercoles.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285201471295/Comunicacion
Club de lectura de los Miércoles,Club de lectura,Libros y Lectura,15/05/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/742/373/BSO%20IMG%20EV%20Club%20Miercoles.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285201471295/Comunicacion
Club de lectura de los Miércoles,Club de lectura,Libros y Lectura,31/10/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/742/373/BSO%20IMG%20EV%20Club%20Miercoles.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285201471295/Comunicacion
Club de lectura de los Miércoles,Club de lectura,Libros y Lectura,15/11/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/742/373/BSO%20IMG%20EV%20Club%20Miercoles.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285201471295/Comunicacion
Club de lectura de los Miércoles,Club de lectura,Libros y Lectura,07/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/742/373/BSO%20IMG%20EV%20Club%20Miercoles.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285201471295/Comunicacion
